title,link,link_type,published,summary
How A College Education Divides American Voters,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5597999672.mp3?updated=1666650921,audio/mpeg,"Mon, 24 Oct 2022 22:01:00 -0000","The crew discusses how much the two parties are spending on campaign ads and if it could factor into the forecast’s shift. Then, Equis Research co-founder Carlos Odio joins the pod to break down a new poll that asked Latino Americans which party they are favoring in the midterm elections. Lastly, the team analyzes how the educational divide is shaping American politics.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Don’t Obsess Over The Crosstabs!,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2390629712.mp3?updated=1666300752,audio/mpeg,"Thu, 20 Oct 2022 21:16:00 -0000","Galen and Nate discuss the reasons for Republicans' improvement in the forecast. They also explain why a dramatic shift among independent women in a recent New York Times poll shouldn't be taken at face value — but also shouldn't undercut the poll.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The U.S. House Districts To Watch In 2022,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3167950537.mp3?updated=1666045775,audio/mpeg,"Mon, 17 Oct 2022 22:24:00 -0000","The team debates if Americans really do move to Canada, or to different U.S. states, for political reasons. Then the crew explains why they consider four competitive U.S. House districts to be bellwether elections for which party will win control of the House.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
The posting for the podcast's freelance audio editor position can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Oregon Going To Elect A Republican Governor?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9925678837.mp3?updated=1665692299,audio/mpeg,"Thu, 13 Oct 2022 20:15:00 -0000","Nate and Galen answer listener questions in this installment of Model Talk.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
The posting for the podcast's freelance audio editor position can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
From Gas Prices To The Threat Of Nuclear Conflict … What Is Shaping The Midterms?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5796402217.mp3?updated=1665442213,audio/mpeg,"Mon, 10 Oct 2022 22:50:00 -0000","It’s October and the surprises are rolling in. OPEC+ announced it’s cutting oil production by 2 million barrels a day, President Biden is talking about the threat of nuclear “Armageddon” and shoes keep dropping in the Georgia Senate race. The crew tries to rank the electoral significance of some of the biggest stories in the news right now.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Do Scandals Like Herschel Walker's Still Matter To Voters?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1361824317.mp3?updated=1665442024,audio/mpeg,"Thu, 06 Oct 2022 21:15:00 -0000","The crew discusses how the scandals surrounding Walker have evolved over the course of his Senate campaign and how the latest could affect the outcome of the race. They also break down how candidate misconduct is generally factored into the FiveThirtyEight model.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What Would Two More Senators Do For Democrats?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3151232850.mp3?updated=1664835004,audio/mpeg,"Mon, 03 Oct 2022 22:04:00 -0000","The crew discusses how hurricanes shape political perceptions, whether 52 Democrats senators would be all that different from 50 and how the Electoral Count Reform Act could prevent future attempts to meddle with American elections.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
There’s A 6-In-10 Chance One Party Will Control Both Chambers Of Congress,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3416600442.mp3?updated=1664488674,audio/mpeg,"Thu, 29 Sep 2022 21:53:00 -0000","Nate and Galen discuss the latest twists in the midterms and answer listener questions in this installment of ""Model Talk.""
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Biden's Unpopularity Doesn't Seem To Be Tanking Democrats,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2153798394.mp3?updated=1664229846,audio/mpeg,"Mon, 26 Sep 2022 22:00:00 -0000","The crew discusses how Biden’s approval rating may impact the midterm election, whether tracking Google search terms over time is a better barometer than traditional polling, and how Black voters are changing the political landscape of Georgia.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Social Media Turning Us Into Political Extremists?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1592241193.mp3?updated=1663886248,audio/mpeg,"Thu, 22 Sep 2022 22:32:00 -0000","Max Fisher, author of the new book, ""The Chaos Machine: The Inside Story of How Social Media Rewired Our Minds and Our World,"" speaks with Galen about the impacts of social media on politics globally and in the U.S.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Which Party Are Latino Voters Choosing In 2022?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8356084547.mp3?updated=1663624765,audio/mpeg,"Mon, 19 Sep 2022 21:56:00 -0000","The crew discusses why some Republican candidates are changing their tune about the legitimacy of the 2020 election depending on the situation. They also look at the politics of two hot button issues in the Senate and speak with Carlos Odio of Equis Research about how Latino voters are viewing the two parties in 2022.
Tickets to the FiveThirtyEight Politics podcast live show in Washington, DC on October 25th can be found here.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
It's Not Yet Time To Start Worrying About The Polls,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9025875590.mp3?updated=1663270621,audio/mpeg,"Thu, 15 Sep 2022 19:32:00 -0000","In this installment of ""Model Talk,"" Nate Silver and Galen Druke discuss what's behind the recent movement in the forecast and answer questions from listeners.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Does The Monarchy Rely On Public Approval?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1334312721.mp3?updated=1663021836,audio/mpeg,"Mon, 12 Sep 2022 22:26:00 -0000","The crew asks why Queen Elizabeth II's passing has received such intense global press coverage. They also discuss the recent trend in Senate candidates refusing to debate each other and why Republicans can't agree on what abortion restrictions to pass.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What To Expect Between Now And Election Day,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5620875797.mp3?updated=1662504910,audio/mpeg,"Tue, 06 Sep 2022 22:51:00 -0000","Labor Day traditionally marks the time when general election campaigning truly ramps up – summer vacation is over, TV ads flood the airways and pollsters switch their models from registered voters to likely voters. In this installment, the crew plays a game of midterm trivia and analyzes the press coverage surrounding the latest decline in life expectancy.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Sarah Palin Lost,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5029783479.mp3?updated=1662111942,audio/mpeg,"Thu, 01 Sep 2022 21:23:00 -0000","Democrat and former state Rep. Mary Peltola won Alaska's special congressional election on Wednesday, defeating Republicans Sarah Palin and Nick Begich III. Nathaniel Rakich discusses why it's difficult to draw a broader conclusion about the political environment based on the result. Later, Monica Potts joins to discuss why voters sometimes contradict their partisan beliefs on ballot measures.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Is Student Debt Relief Good Politics?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8911727022.mp3?updated=1661811290,audio/mpeg,"Mon, 29 Aug 2022 22:11:00 -0000","The crew discusses how President Biden’s executive action that forgives up to $20,000 of student loan debt will impact politics and the economy. Then the team debates if a surge of women registering to vote in June could be linked to the Supreme Court’s recent abortion decision. Finally, they analyze why Biden’s approval rating has increased by nearly five points since late July.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
"If The Midterms Were Tomorrow, Republicans Might Be In Trouble",https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7866890223.mp3?updated=1661376660,audio/mpeg,"Wed, 24 Aug 2022 21:27:00 -0000","Democrats overperformed in two special elections on Tuesday, including a win in New York's 19th district, which is four points more Republican than the national partisan lean, according to FiveThirtyEight’s metric. The crew discusses what these results mean for the midterms this fall and where other indicators of the political environment are pointing.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Trump Investigations And What Americans Think About Them,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2515300733.mp3?updated=1661205613,audio/mpeg,"Mon, 22 Aug 2022 21:55:00 -0000","What happens when a former president is facing all kinds of legal liability on the federal and local level, but is also still the de facto party leader and considering another run for the White House? The crew dives into four major investigations into former president Donald Trump’s actions, the legal consequences he could be facing, and how the American public is reacting. They also analyze a new poll from YouGov that breaks down why 78 percent of Americans say they have changed their mind on one or more political issue over the course of their lives.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What Liz Cheney Might Do Next,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5899368453.mp3?updated=1660776355,audio/mpeg,"Wed, 17 Aug 2022 22:43:00 -0000","Tuesday night was a test for some big names in the Republican Party in Wyoming and Alaska. The crew breaks down Rep. Liz Cheney's loss, what comes next, and who's currently up and down in Alaska.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are Democrats Really Going To Win In Ohio And Wisconsin?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3762039154.mp3?updated=1660231144,audio/mpeg,"Mon, 15 Aug 2022 10:00:00 -0000","In recent weeks, Democrats’ odds of keeping control of the Senate after the 2022 midterms have ticked up to sixty percent, according to our deluxe forecast model. In this installment of “Model Talk,"" Nate Silver and Galen Druke discuss the news events and polling that have contributed to that change. They also ask whether we should be skeptical of polls showing Democrats’ performing well in parts of the Midwest where polls have repeatedly underestimated Republicans.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Republican Outsiders Have Made Their Mark This Cycle,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5986716757.mp3?updated=1660168182,audio/mpeg,"Wed, 10 Aug 2022 21:45:00 -0000","The crew breaks down notable primary races in Minnesota, Vermont and Wisconsin. They also discuss how incumbents have been faring overall in this midterm’s primaries.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Could The 'Inflation Reduction Act' Save Biden's Approval Rating?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8042678434.mp3?updated=1659996040,audio/mpeg,"Mon, 08 Aug 2022 21:56:00 -0000","The crew discusses the Senate passage of the Inflation Reduction Act, new polling on how Americans think about crime and gun violence, and how state-level debates over abortion bans are playing out.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Kansas Voted To Keep Its Right To Abortion,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3116334678.mp3?updated=1659564822,audio/mpeg,"Wed, 03 Aug 2022 22:10:00 -0000","The crew discusses why the Kansas amendment that would have ended state constitutional rights to abortion failed by such a wide margin. They also consider whether abortion as an issue will motivate voters in other elections this fall and look at the primary winners in Arizona, Missouri, Michigan and Washington.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
All The Political News You Missed Last Week,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6910068555.mp3?updated=1659391841,audio/mpeg,"Mon, 01 Aug 2022 22:10:00 -0000","The crew discusses Congress's recent slew of legislation and whether that trend will continue with the new ""Inflation Reduction Act."" They also ask whether the US is in a recession, whether Andrew Yang's third party will succeed and how the DOJ's Jan. 6th investigation is affecting former President Trump.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Polls And Pundits Disagree (Again),https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1649118309.mp3?updated=1658410489,audio/mpeg,"Mon, 25 Jul 2022 10:00:00 -0000","In this installment of ""Model Talk,"" Nate Silver and Galen Druke discuss what to make of the divergence between the conventional wisdom that Republicans will do very well in the midterms and polling showing Democrats leading in numerous competitive Senate races. They also touch on the health of the polling industry and how much Biden's success in a potential 2024 primary hangs on Democrats' performance at the midterms.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Aren’t Happy With Biden. Or Republicans.,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8446259883.mp3?updated=1658191538,audio/mpeg,"Tue, 19 Jul 2022 00:45:00 -0000","Nate Cohn, the chief political analyst at The New York Times, joins the crew to discuss the results of the latest Times/Siena College midterm polling. They also consider whether a poll that asks Americans if they think the U.S. is currently in a recession is a ""good or bad use of polling.""
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Will Democrats Continue To Win In Georgia In 2022?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8373816509.mp3?updated=1657835183,audio/mpeg,"Thu, 14 Jul 2022 21:43:00 -0000","In the 2020 election cycle, Georgia found itself at the center of the American political universe. Georgians handed control of the Senate to Democrats in a pair of dramatic runoffs and voted for a Democrat for president for the first time in 28 years. Reporter Greg Bluestein explains how it happened in his new book, “Flipped: How Georgia Turned Purple and Broke the Monopoly on Republican Power,” and discusses with Galen what it means for 2022 and beyond.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Supreme Court Episode,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5384614776.mp3?updated=1657577530,audio/mpeg,"Mon, 11 Jul 2022 22:07:00 -0000","With the data from the most recent term in hand, the crew discusses how far to the right the Supreme Court has gone. They also break down what that means for future cases and what it means for the legitimacy of the court overall.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Does DeSantis's Strength Spell Trouble For Trump?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9107114131.mp3?updated=1657059071,audio/mpeg,"Tue, 05 Jul 2022 22:07:00 -0000","The crew plays an Independence Day-inspired statistics game and discusses how the most recent Jan. 6 hearing could affect how Americans view former President Donald Trump. They also analyze a new poll from the University of New Hampshire that shows the state’s likely GOP primary voters favoring Florida Gov. Ron DeSantis over Trump for the 2024 GOP presidential primary.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The 2022 Forecast Is Live And ‘Model Talk’ Returns!,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4951619675.mp3?updated=1656595747,audio/mpeg,"Thu, 30 Jun 2022 14:00:00 -0000","The FiveThirtyEight 2022 midterms forecast is live, and it shows that Republicans are strong favorites to win the House while the Senate is a toss up between the two parties. In the first ""Model Talk"" episode of the 2022 midterms cycle, Nate Silver and Galen Druke discuss the factors behind that forecast.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What The Politics Of Abortion Look Like Now,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5667990341.mp3?updated=1656376208,audio/mpeg,"Tue, 28 Jun 2022 00:27:00 -0000","The crew discusses the political fallout from the Supreme Court’s decision to overturn Roe v. Wade. They also analyze the court's other recent rulings on gun restrictions and school prayer and preview some of Tuesday's biggest primary elections.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Emergency Podcast: Supreme Court Overturns Roe v. Wade,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7081471791.mp3?updated=1656097540,audio/mpeg,"Fri, 24 Jun 2022 19:02:00 -0000","Legal reporter Amelia Thomson-DeVeaux speaks with Galen Druke about the Justices' arguments for overturning Roe v. Wade, where the legal debate goes next and how this contrasts and complements American opinion on abortion.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are 1 Percent Of Americans Evil?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6498383092.mp3?updated=1655845061,audio/mpeg,"Tue, 21 Jun 2022 20:55:00 -0000","The crew breaks down a poll that asked Americans to identify from good to evil and lawful to chaotic on the Dungeons and Dragons alignment chart. They also review the mostly finalized congressional maps for the cycle and discuss new polling on American polarization.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
More Trouble For Democrats In The Rio Grande Valley,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1940904857.mp3?updated=1655328033,audio/mpeg,"Wed, 15 Jun 2022 21:16:00 -0000","Republican Mayra Flores won the special election in Texas’s 34th congressional district on Tuesday, avoiding a runoff and flipping the longtime Democratic seat in Texas’s Rio Grande Valley. The crew recaps that race and other notable results from the June 14 primaries.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are Centrists The Most Powerful Politicians?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP3862188828.mp3?updated=1655157380,audio/mpeg,"Mon, 13 Jun 2022 21:53:00 -0000","The crew discusses how a bipartisan gun control deal was reached and if this unwritten legislation could be passed by the end of the year. They also previewed and caught up on some elections, including Alaska’s special election to replace longtime Alaska congressman Don Young that took place this past weekend.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Were The California Primaries A Blow To The Progressive Movement?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2980820637.mp3?updated=1654722076,audio/mpeg,"Wed, 08 Jun 2022 20:58:00 -0000","The crew breaks down the results of the June 7 primaries. Overall, more moderate candidates were able to win against challengers from the Right and Left flank of both parties, although there was a sizable protest vote in some instances.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Democratic Divides In California,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8521833371.mp3?updated=1654551769,audio/mpeg,"Mon, 06 Jun 2022 21:38:00 -0000","The crew previews California’s primaries, which offer unique insight into the divides within the Democratic Party. They also debate the usefulness of new polling on Americans’ superhero preferences by partisanship and preview the upcoming Jan. 6 hearings.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are Democrats Actually In Disarray?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7101838066.mp3?updated=1654182976,audio/mpeg,"Tue, 31 May 2022 21:31:00 -0000","The crew debates whether the Democratic Party really is actually in disarray as it struggles to pass legislation and faces a difficult midterm year, or if its hurdles are usual for any party in power. The team also discusses public opinion on gun laws after recent mass shootings in Texas, New York and California.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Trump's Revenge Primary In Georgia Fails,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1113546031.mp3?updated=1653479788,audio/mpeg,"Wed, 25 May 2022 11:51:00 -0000","The crew discusses the results of the primary elections in Georgia, Texas, Alabama, Arkansas and Minnesota.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are Trump's Endorsees About To Lose In Georgia?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5814309185.mp3?updated=1653347646,audio/mpeg,"Mon, 23 May 2022 23:09:00 -0000","The crew previews Tuesday's primaries in Georgia as well as contests in Arkansas, Alabama, Texas and Minnesota. They also ask whether it's too early to conclude that the leak of a draft Supreme Court opinion overturning Roe has had little impact on the political environment.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
What Tuesday's Primaries Could Mean For November,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9057194151.mp3?updated=1652904179,audio/mpeg,"Wed, 18 May 2022 19:58:00 -0000","The crew reacts to the results in Tuesday’s primaries in Pennsylvania, North Carolina, Idaho, Kentucky and Oregon. The results are mixed in terms of which factions of both parties performed well and the marquee Republican Senate primary race in Pennsylvania is still close to call and could remain that way for days.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Who Will Win The GOP's Senate Primary In Pennsylvania?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5639423693.mp3?updated=1652746545,audio/mpeg,"Tue, 17 May 2022 00:10:00 -0000","The crew discusses the races to watch in Tuesday night's primaries in Pennsylvania, North Carolina, Idaho, Oregon and Kentucky. They also introduce a new FiveThirtyEight collaboration with Ipsos aimed at polling Americans about the issues they care most about in the run up to the midterms.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Politics Of Anti-Critical Race Theory Laws,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP4401729941.mp3?updated=1652375388,audio/mpeg,"Thu, 12 May 2022 17:51:00 -0000","Since January 2021, eleven states have enacted laws that limit how teachers can talk about race and racism in schools and close to 200 bills have been introduced in 40 states. Galen Druke discusses the context of these laws with Theodore Johnson, the Director of the Fellows Program at the Brennan Center for Justice.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How The Fight Over Abortion Will Play Out In Red States,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2058768339.mp3?updated=1652145479,audio/mpeg,"Tue, 10 May 2022 01:13:00 -0000","The crew discusses the various types of legislation different states may adopt if Roe v. Wade is overturned, and how those policies jibe with local public opinion. They also discuss recent polling showing that President Biden has disproportionately lost support among traditionally Democratic voting groups
Learn more about your ad choices. Visit megaphone.fm/adchoices"
The Ohio Primary And Draft SCOTUS Opinion,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6259630360.mp3?updated=1651656398,audio/mpeg,"Wed, 04 May 2022 09:21:00 -0000","In this late night edition of the podcast, the crew covers both the results of the Ohio Senate primary and the leaked draft opinion from the Supreme Court that would overturn Roe v. Wade.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Our First 2024 Democratic Primary Draft,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP7974177007.mp3?updated=1651550362,audio/mpeg,"Tue, 03 May 2022 03:54:00 -0000","The crew follows up on last week’s Republican 2024 primary draft with its first Democratic primary draft. What does the bench of Democratic leadership look like beyond Biden? They also discuss the latest developments in the current round of redistricting.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How A Struggle Between Elites And Populists Has Shaped The Right,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP2253606404.mp3?updated=1651184130,audio/mpeg,"Thu, 28 Apr 2022 22:11:00 -0000","As the 2022 primaries begin in earnest and potential presidential candidates look ahead to 2024, the fight over the future of the political right is underway. In Matthew Continetti's new book, “The Right: The Hundred Year War For American Conservatism,” he argues that in order to understand where the right is heading, you have to understand where it's been.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Our First 2024 GOP Primary Draft,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5840008978.mp3?updated=1650929274,audio/mpeg,"Mon, 25 Apr 2022 23:24:00 -0000","The crew hosts its first-ever 2024 Republican primary draft (they plan to follow up next week with a 2024 Democratic primary draft). 
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why A Once-Fringe Candidate Is Now A Serious Contender For The French Presidency,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP9002986097.mp3?updated=1650567343,audio/mpeg,"Thu, 21 Apr 2022 18:55:00 -0000","Galen Druke speaks with POLITICO Europe's Cornelius Hirsch and Clea Caulcutt about the dynamics at play in the French presidential election. As Emanuel Macron has occupied the middle of the political spectrum in France, with a focus on cooperation among European nations, the opposition parties have moved toward a nationalist, populist agenda.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How Old Is Too Old For Elected Office?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5015571844.mp3?updated=1650320845,audio/mpeg,"Mon, 18 Apr 2022 22:23:00 -0000","The crew discusses the politically thorny issue of mental acuity in an increasingly elderly U.S. government, and what Americans think about age limits for public office. They also continue to track the types of candidates former President Trump has endorsed in the 2022 Republican primaries.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Inflation Is Sparking Economic Pessimism,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP8138555835.mp3?updated=1649961024,audio/mpeg,"Thu, 14 Apr 2022 18:27:00 -0000","Galen Druke speaks with George Washington University economist Tara Sinclair about the economics behind Americans pessimistic assessment of the economy.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Why Alaskans Aren’t In A Rush To Send Sarah Palin To Washington,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP5243328572.mp3?updated=1649715293,audio/mpeg,"Mon, 11 Apr 2022 22:10:00 -0000","The crew discusses why Sarah Palin may not be a shoe-in for a vacant House seat in Alaska. They also debate whether the AARP is correct in assessing that women voters over the age of 50 are likely to decide the outcome of the 2022 midterms. And they look at the experiences of urban Republicans and rural Democrats in a country increasingly sorted geographically and politically.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Americans Think The War On Drugs Failed. Do Politicians Agree?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP1648891027.mp3?updated=1649362484,audio/mpeg,"Thu, 07 Apr 2022 20:10:00 -0000","As Congress considers legislation that would decriminalize marijuana and end the sentencing disparity for crack and cocaine offenses, Galen Druke speaks with FiveThirtyEight contributor Lester Black about what Americans think should be done about drugs and how politicians are responding.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Are Both Liz Cheney And Madison Cawthorn In Primary Trouble?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6371156845.mp3?updated=1649110821,audio/mpeg,"Mon, 04 Apr 2022 22:15:00 -0000","The crew discusses how Liz Cheney and Madison Cawthorn's primaries serve as a test of what the Republican Party and its voters will and won’t accept. They also try to get to the bottom of whether Americans support the “Parental Rights In Education Bill” -- or what its critics call the “Don’t Say Gay Bill” -- which Florida Governor Ron DeSantis signed into law last week. 
Learn more about your ad choices. Visit megaphone.fm/adchoices"
How Education Became Today's Wedge Issue,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6275408791.mp3?updated=1648759407,audio/mpeg,"Thu, 31 Mar 2022 20:45:00 -0000","Galen Druke speaks with political science professors Sunshine Hillygus and Patrick Eagan about the history of wedge issues and how they shape U.S. politics.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
Should The Iowa Caucuses Go Away?,https://www.podtrac.com/pts/redirect.mp3/pscrb.fm/rss/p/traffic.megaphone.fm/ESP6091945901.mp3?updated=1648508312,audio/mpeg,"Mon, 28 Mar 2022 22:53:00 -0000","The crew debates which states should vote first in the presidential primaries if the Iowa caucuses were to go away. They also scrutinize a new survey that suggests most Americans think ""The West Wing"" and other political TV shows are reflective of how politics works.
Learn more about your ad choices. Visit megaphone.fm/adchoices"
